"","date_time","dist","id","sex","start_time","sec_post_start","butt_dir","manual_wind_dir","cloud","temp_out","out_hum","wind_speed","wind_dir","hi_speed","hi_dir","wind_chill","heat_index","bar","wind_angle","butt_dir_rad","manual_wind_dir_rad","butt_minus_wind_rad","converted_butt_dir","converted_manual_wind_dir","angular_diff_wind","angles"
"1",2019-07-18 10:19:00,3,"66","M","10:10:00",595,20,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349065850398866,NA,NA,20,NA,NA,NA
"2",2019-07-18 10:20:00,3,"66","M","10:10:00",600,340,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93411945678072,NA,NA,-20,NA,NA,320
"3",2019-07-18 10:20:00,3,"66","M","10:10:00",605,240,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18879020478639,NA,NA,-120,NA,NA,-100
"4",2019-07-18 10:20:00,3,"66","M","10:10:00",610,30,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523598775598299,NA,NA,30,NA,NA,-210
"5",2019-07-18 10:20:00,3,"66","M","10:10:00",615,60,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0471975511966,NA,NA,60,NA,NA,30
"6",2019-07-18 10:20:00,3,"66","M","10:10:00",620,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2019-07-18 10:20:00,3,"66","M","10:10:00",625,50,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872664625997165,NA,NA,50,NA,NA,NA
"8",2019-07-18 10:20:00,3,"66","M","10:10:00",630,40,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698131700797732,NA,NA,40,NA,NA,-10
"9",2019-07-18 10:20:00,3,"66","M","10:10:00",635,100,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74532925199433,NA,NA,100,NA,NA,60
"10",2019-07-18 10:20:00,3,"66","M","10:10:00",640,90,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5707963267949,NA,NA,90,NA,NA,-10
"11",2019-07-18 10:20:00,3,"66","M","10:10:00",645,30,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523598775598299,NA,NA,30,NA,NA,-60
"12",2019-07-18 10:20:00,3,"66","M","10:10:00",650,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2019-07-18 10:20:00,3,"66","M","10:10:00",655,60,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0471975511966,NA,NA,60,NA,NA,NA
"14",2019-07-18 10:21:00,3,"66","M","10:10:00",660,60,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0471975511966,NA,NA,60,NA,NA,0
"15",2019-07-18 10:21:00,3,"66","M","10:10:00",665,20,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349065850398866,NA,NA,20,NA,NA,-40
"16",2019-07-18 10:21:00,3,"66","M","10:10:00",670,10,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174532925199433,NA,NA,10,NA,NA,-10
"17",2019-07-18 10:21:00,3,"66","M","10:10:00",675,230,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01425727958696,NA,NA,-130,NA,NA,220
"18",2019-07-18 10:21:00,3,"66","M","10:10:00",680,120,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0943951023932,NA,NA,120,NA,NA,-110
"19",2019-07-18 10:21:00,3,"66","M","10:10:00",685,30,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523598775598299,NA,NA,30,NA,NA,-90
"20",2019-07-18 10:21:00,3,"66","M","10:10:00",690,40,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698131700797732,NA,NA,40,NA,NA,10
"21",2019-07-18 10:21:00,3,"66","M","10:10:00",695,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,-40
"22",2019-07-18 10:21:00,3,"66","M","10:10:00",700,80,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39626340159546,NA,NA,80,NA,NA,80
"23",2019-07-18 10:21:00,3,"66","M","10:10:00",705,340,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93411945678072,NA,NA,-20,NA,NA,260
"24",2019-07-18 10:21:00,3,"66","M","10:10:00",710,220,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83972435438753,NA,NA,-140,NA,NA,-120
"25",2019-07-18 10:21:00,3,"66","M","10:10:00",715,350,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.10865238198015,NA,NA,-10,NA,NA,130
"26",2019-07-18 10:22:00,3,"66","M","10:10:00",720,300,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23598775598299,NA,NA,-60,NA,NA,-50
"27",2019-07-18 10:22:00,3,"66","M","10:10:00",725,310,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41052068118242,NA,NA,-50,NA,NA,10
"28",2019-07-18 10:22:00,3,"66","M","10:10:00",730,300,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23598775598299,NA,NA,-60,NA,NA,-10
"29",2019-07-18 10:22:00,3,"66","M","10:10:00",735,240,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18879020478639,NA,NA,-120,NA,NA,-60
"30",2019-07-18 10:22:00,3,"66","M","10:10:00",740,170,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96705972839036,NA,NA,170,NA,NA,-70
"31",2019-07-18 10:22:00,3,"66","M","10:10:00",745,350,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.10865238198015,NA,NA,-10,NA,NA,180
"32",2019-07-18 10:22:00,3,"66","M","10:10:00",750,330,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75958653158129,NA,NA,-30,NA,NA,-20
"33",2019-07-18 10:22:00,3,"66","M","10:10:00",755,345,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02138591938044,NA,NA,-15,NA,NA,15
"34",2019-07-18 10:22:00,3,"66","M","10:10:00",760,10,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174532925199433,NA,NA,10,NA,NA,-335
"35",2019-07-18 10:22:00,3,"66","M","10:10:00",765,40,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698131700797732,NA,NA,40,NA,NA,30
"36",2019-07-18 10:22:00,3,"66","M","10:10:00",770,105,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83259571459405,NA,NA,105,NA,NA,65
"37",2019-07-18 10:22:00,3,"66","M","10:10:00",775,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2019-07-18 10:23:00,3,"66","M","10:10:00",780,270,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71238898038469,NA,NA,-90,NA,NA,NA
"39",2019-07-18 10:23:00,3,"66","M","10:10:00",785,280,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88692190558412,NA,NA,-80,NA,NA,10
"40",2019-07-18 10:23:00,3,"66","M","10:10:00",790,245,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27605666738611,NA,NA,-115,NA,NA,-35
"41",2019-07-18 10:23:00,3,"66","M","10:10:00",795,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2019-07-18 10:23:00,3,"66","M","10:10:00",800,70,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22173047639603,NA,NA,70,NA,NA,NA
"43",2019-07-18 10:23:00,3,"66","M","10:10:00",805,25,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436332312998582,NA,NA,25,NA,NA,-45
"44",2019-07-18 10:23:00,3,"66","M","10:10:00",810,10,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174532925199433,NA,NA,10,NA,NA,-15
"45",2019-07-18 10:23:00,3,"66","M","10:10:00",815,200,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49065850398866,NA,NA,-160,NA,NA,190
"46",2019-07-18 10:23:00,3,"66","M","10:10:00",820,200,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49065850398866,NA,NA,-160,NA,NA,0
"47",2019-07-18 10:23:00,3,"66","M","10:10:00",825,255,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45058959258554,NA,NA,-105,NA,NA,55
"48",2019-07-18 10:23:00,3,"66","M","10:10:00",830,200,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49065850398866,NA,NA,-160,NA,NA,-55
"49",2019-07-18 10:23:00,3,"66","M","10:10:00",835,165,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87979326579064,NA,NA,165,NA,NA,-35
"50",2019-07-18 10:24:00,3,"66","M","10:10:00",840,350,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.10865238198015,NA,NA,-10,NA,NA,185
"51",2019-07-18 10:24:00,3,"66","M","10:10:00",845,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,-350
"52",2019-07-18 10:24:00,3,"66","M","10:10:00",850,30,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523598775598299,NA,NA,30,NA,NA,30
"53",2019-07-18 10:24:00,3,"66","M","10:10:00",855,65,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13446401379631,NA,NA,65,NA,NA,35
"54",2019-07-18 10:24:00,3,"66","M","10:10:00",860,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2019-07-18 10:24:00,3,"66","M","10:10:00",865,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2019-07-18 10:24:00,3,"66","M","10:10:00",870,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2019-07-18 10:24:00,3,"66","M","10:10:00",875,135,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35619449019234,NA,NA,135,NA,NA,NA
"58",2019-07-18 10:24:00,3,"66","M","10:10:00",880,135,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35619449019234,NA,NA,135,NA,NA,0
"59",2019-07-18 10:24:00,3,"66","M","10:10:00",885,180,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14159265358979,NA,NA,180,NA,NA,45
"60",2019-07-18 10:24:00,3,"66","M","10:10:00",890,160,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79252680319093,NA,NA,160,NA,NA,-20
"61",2019-07-18 10:24:00,3,"66","M","10:10:00",895,110,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91986217719376,NA,NA,110,NA,NA,-50
"62",2019-07-18 10:25:00,3,"66","M","10:10:00",900,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2019-08-12 02:35:00,3,"305","F","2:25:00",605,210,0,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,3.66519142918809,0,3.66519142918809,-150,0,-150,NA
"64",2019-08-12 02:35:00,3,"305","F","2:25:00",610,245,0,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,4.27605666738611,0,4.27605666738611,-115,0,-115,35
"65",2019-08-12 02:35:00,3,"305","F","2:25:00",615,70,0,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,1.22173047639603,0,1.22173047639603,70,0,70,-175
"66",2019-08-12 02:35:00,3,"305","F","2:25:00",620,70,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,1.22173047639603,5.75958653158129,-4.53785605518526,70,-30,100,0
"67",2019-08-12 02:35:00,3,"305","F","2:25:00",625,265,0,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,4.62512251778497,0,4.62512251778497,-95,0,-95,195
"68",2019-08-12 02:35:00,3,"305","F","2:25:00",630,115,0,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,2.00712863979348,0,2.00712863979348,115,0,115,-150
"69",2019-08-12 02:35:00,3,"305","F","2:25:00",635,10,340,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,0.174532925199433,5.93411945678072,-5.75958653158129,10,-20,30,-105
"70",2019-08-12 02:35:00,3,"305","F","2:25:00",640,315,320,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,5.49778714378214,5.58505360638185,-0.0872664625997164,-45,-40,-5,305
"71",2019-08-12 02:35:00,3,"305","F","2:25:00",645,330,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,5.75958653158129,5.75958653158129,0,-30,-30,0,15
"72",2019-08-12 02:35:00,3,"305","F","2:25:00",650,30,335,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,0.523598775598299,5.846852994181,-5.32325421858271,30,-25,55,-300
"73",2019-08-12 02:35:00,3,"305","F","2:25:00",655,15,340,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.886,NA,0.261799387799149,5.93411945678072,-5.67232006898157,15,-20,35,-15
"74",2019-08-12 02:36:00,3,"305","F","2:25:00",660,340,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,5.93411945678072,5.75958653158129,0.174532925199433,-20,-30,10,325
"75",2019-08-12 02:36:00,3,"305","F","2:25:00",665,20,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,0.349065850398866,5.41052068118242,-5.06145483078356,20,-50,70,-320
"76",2019-08-12 02:36:00,3,"305","F","2:25:00",670,270,260,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,4.71238898038469,4.53785605518526,0.174532925199433,-90,-100,10,250
"77",2019-08-12 02:36:00,3,"305","F","2:25:00",675,275,260,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,4.79965544298441,4.53785605518526,0.261799387799149,-85,-100,15,5
"78",2019-08-12 02:36:00,3,"305","F","2:25:00",680,215,250,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,3.75245789178781,4.36332312998582,-0.610865238198015,-145,-110,-35,-60
"79",2019-08-12 02:36:00,3,"305","F","2:25:00",685,230,280,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,4.01425727958696,4.88692190558412,-0.872664625997165,-130,-80,-50,15
"80",2019-08-12 02:36:00,3,"305","F","2:25:00",690,55,320,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,0.959931088596881,5.58505360638185,-4.62512251778497,55,-40,95,-175
"81",2019-08-12 02:36:00,3,"305","F","2:25:00",695,50,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,0.872664625997165,5.75958653158129,-4.88692190558412,50,-30,80,-5
"82",2019-08-12 02:36:00,3,"305","F","2:25:00",700,50,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,0.872664625997165,5.41052068118242,-4.53785605518526,50,-50,100,0
"83",2019-08-12 02:36:00,3,"305","F","2:25:00",705,285,290,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,4.97418836818384,5.06145483078356,-0.0872664625997173,-75,-70,-5,235
"84",2019-08-12 02:36:00,3,"305","F","2:25:00",710,210,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,3.66519142918809,5.41052068118242,-1.74532925199433,-150,-50,-100,-75
"85",2019-08-12 02:36:00,3,"305","F","2:25:00",715,300,320,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,5.23598775598299,5.58505360638185,-0.349065850398866,-60,-40,-20,90
"86",2019-08-12 02:37:00,3,"305","F","2:25:00",720,0,335,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,0,5.846852994181,-5.846852994181,0,-25,25,-300
"87",2019-08-12 02:37:00,3,"305","F","2:25:00",725,250,300,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,4.36332312998582,5.23598775598299,-0.872664625997166,-110,-60,-50,250
"88",2019-08-12 02:37:00,3,"305","F","2:25:00",730,70,325,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,1.22173047639603,5.67232006898157,-4.45058959258554,70,-35,105,-180
"89",2019-08-12 02:37:00,3,"305","F","2:25:00",735,275,340,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,4.79965544298441,5.93411945678072,-1.13446401379631,-85,-20,-65,205
"90",2019-08-12 02:37:00,3,"305","F","2:25:00",740,100,30,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,1.74532925199433,0.523598775598299,1.22173047639603,100,30,70,-175
"91",2019-08-12 02:37:00,3,"305","F","2:25:00",745,235,320,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,4.10152374218667,5.58505360638185,-1.48352986419518,-125,-40,-85,135
"92",2019-08-12 02:37:00,3,"305","F","2:25:00",750,300,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,5.23598775598299,5.41052068118242,-0.174532925199433,-60,-50,-10,65
"93",2019-08-12 02:37:00,3,"305","F","2:25:00",755,40,350,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,0.698131700797732,6.10865238198015,-5.41052068118242,40,-10,50,-260
"94",2019-08-12 02:37:00,3,"305","F","2:25:00",760,210,300,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,3.66519142918809,5.23598775598299,-1.5707963267949,-150,-60,-90,170
"95",2019-08-12 02:37:00,3,"305","F","2:25:00",765,285,290,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,4.97418836818384,5.06145483078356,-0.0872664625997173,-75,-70,-5,75
"96",2019-08-12 02:37:00,3,"305","F","2:25:00",770,285,240,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,4.97418836818384,4.18879020478639,0.785398163397448,-75,-120,45,0
"97",2019-08-12 02:37:00,3,"305","F","2:25:00",775,NA,230,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,4.01425727958696,NA,NA,-130,NA,NA
"98",2019-08-12 02:38:00,3,"305","F","2:25:00",780,NA,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,NA,5.75958653158129,NA,NA,-30,NA,NA
"99",2019-08-12 02:38:00,3,"305","F","2:25:00",785,NA,50,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,NA,0.872664625997165,NA,NA,50,NA,NA
"100",2019-08-12 02:38:00,3,"305","F","2:25:00",790,135,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,2.35619449019234,5.41052068118242,-3.05432619099008,135,-50,-175,NA
"101",2019-08-12 02:38:00,3,"305","F","2:25:00",795,170,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,2.96705972839036,5.41052068118242,-2.44346095279206,170,-50,-140,35
"102",2019-08-12 02:38:00,3,"305","F","2:25:00",800,310,300,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,5.41052068118242,5.23598775598299,0.174532925199433,-50,-60,10,140
"103",2019-08-12 02:38:00,3,"305","F","2:25:00",805,235,290,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,4.10152374218667,5.06145483078356,-0.959931088596882,-125,-70,-55,-75
"104",2019-08-12 02:38:00,3,"305","F","2:25:00",810,NA,300,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,NA,5.23598775598299,NA,NA,-60,NA,NA
"105",2019-08-12 02:38:00,3,"305","F","2:25:00",815,NA,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,NA,5.41052068118242,NA,NA,-50,NA,NA
"106",2019-08-12 02:38:00,3,"305","F","2:25:00",820,NA,280,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,NA,4.88692190558412,NA,NA,-80,NA,NA
"107",2019-08-12 02:38:00,3,"305","F","2:25:00",825,NA,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,NA,5.41052068118242,NA,NA,-50,NA,NA
"108",2019-08-12 02:38:00,3,"305","F","2:25:00",830,NA,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,NA,5.41052068118242,NA,NA,-50,NA,NA
"109",2019-08-12 02:38:00,3,"305","F","2:25:00",835,NA,340,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.887,NA,NA,5.93411945678072,NA,NA,-20,NA,NA
"110",2019-08-12 02:39:00,3,"305","F","2:25:00",840,NA,320,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.58505360638185,NA,NA,-40,NA,NA
"111",2019-08-12 02:39:00,3,"305","F","2:25:00",845,NA,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.75958653158129,NA,NA,-30,NA,NA
"112",2019-08-12 02:39:00,3,"305","F","2:25:00",850,NA,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.41052068118242,NA,NA,-50,NA,NA
"113",2019-08-12 02:39:00,3,"305","F","2:25:00",855,NA,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.75958653158129,NA,NA,-30,NA,NA
"114",2019-08-12 02:39:00,3,"305","F","2:25:00",860,NA,340,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.93411945678072,NA,NA,-20,NA,NA
"115",2019-08-12 02:39:00,3,"305","F","2:25:00",865,NA,345,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,6.02138591938044,NA,NA,-15,NA,NA
"116",2019-08-12 02:39:00,3,"305","F","2:25:00",870,NA,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.75958653158129,NA,NA,-30,NA,NA
"117",2019-08-12 02:39:00,3,"305","F","2:25:00",875,NA,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.75958653158129,NA,NA,-30,NA,NA
"118",2019-08-12 02:39:00,3,"305","F","2:25:00",880,NA,340,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.93411945678072,NA,NA,-20,NA,NA
"119",2019-08-12 02:39:00,3,"305","F","2:25:00",885,NA,350,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,6.10865238198015,NA,NA,-10,NA,NA
"120",2019-08-12 02:39:00,3,"305","F","2:25:00",890,NA,330,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.75958653158129,NA,NA,-30,NA,NA
"121",2019-08-12 02:39:00,3,"305","F","2:25:00",895,NA,320,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.885,NA,NA,5.58505360638185,NA,NA,-40,NA,NA
"122",2019-08-12 02:40:00,3,"305","F","2:25:00",900,NA,340,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.884,NA,NA,5.93411945678072,NA,NA,-20,NA,NA
"123",2019-08-12 02:40:00,3,"305","F","2:25:00",905,NA,340,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.884,NA,NA,5.93411945678072,NA,NA,-20,NA,NA
"124",2019-08-12 02:40:00,3,"305","F","2:25:00",910,NA,20,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.884,NA,NA,0.349065850398866,NA,NA,20,NA,NA
"125",2019-08-12 02:40:00,3,"305","F","2:25:00",915,NA,350,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.884,NA,NA,6.10865238198015,NA,NA,-10,NA,NA
"126",2019-08-12 02:40:00,3,"305","F","2:25:00",920,NA,0,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.884,NA,NA,0,NA,NA,0,NA,NA
"127",2019-08-12 02:44:00,3,"306","F","2:43:00",60,335,0,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,5.846852994181,0,5.846852994181,-25,0,-25,NA
"128",2019-08-12 02:44:00,3,"306","F","2:43:00",65,290,340,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,5.06145483078356,5.93411945678072,-0.872664625997164,-70,-20,-50,-45
"129",2019-08-12 02:44:00,3,"306","F","2:43:00",70,5,20,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,0.0872664625997165,0.349065850398866,-0.261799387799149,5,20,-15,-285
"130",2019-08-12 02:44:00,3,"306","F","2:43:00",75,0,355,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,0,6.19591884457987,-6.19591884457987,0,-5,5,-5
"131",2019-08-12 02:44:00,3,"306","F","2:43:00",80,340,340,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,5.93411945678072,5.93411945678072,0,-20,-20,0,340
"132",2019-08-12 02:44:00,3,"306","F","2:43:00",85,55,330,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,0.959931088596881,5.75958653158129,-4.79965544298441,55,-30,85,-285
"133",2019-08-12 02:44:00,3,"306","F","2:43:00",90,285,350,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,4.97418836818384,6.10865238198015,-1.13446401379631,-75,-10,-65,230
"134",2019-08-12 02:44:00,3,"306","F","2:43:00",95,260,310,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,4.53785605518526,5.41052068118242,-0.872664625997165,-100,-50,-50,-25
"135",2019-08-12 02:44:00,3,"306","F","2:43:00",100,325,330,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,5.67232006898157,5.75958653158129,-0.0872664625997164,-35,-30,-5,65
"136",2019-08-12 02:44:00,3,"306","F","2:43:00",105,300,340,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,5.23598775598299,5.93411945678072,-0.698131700797731,-60,-20,-40,-25
"137",2019-08-12 02:44:00,3,"306","F","2:43:00",110,300,330,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,5.23598775598299,5.75958653158129,-0.523598775598298,-60,-30,-30,0
"138",2019-08-12 02:44:00,3,"306","F","2:43:00",115,290,320,"O","76.3","76",0,NA,0,NA,"76.3","78.4",29.886,NA,5.06145483078356,5.58505360638185,-0.523598775598298,-70,-40,-30,-10
"139",2019-08-12 02:45:00,3,"306","F","2:43:00",120,240,310,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.883,NA,4.18879020478639,5.41052068118242,-1.22173047639603,-120,-50,-70,-50
"140",2019-08-12 02:45:00,3,"306","F","2:43:00",125,320,275,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.883,NA,5.58505360638185,4.79965544298441,0.785398163397448,-40,-85,45,80
"141",2019-08-12 02:45:00,3,"306","F","2:43:00",130,285,300,"O","76.4","76",0,NA,0,NA,"76.4","78.5",29.883,NA,4.97418836818384,5.23598775598299,-0.26179938779915,-75,-60,-15,-35
